id,label
11465,0.000000
3641,0.999703
7331,0.000000
6029,0.000000
9219,0.000000
9869,1.000000
4631,1.000000
12408,0.000000
6326,0.000000
3129,0.063644
7547,1.000000
3530,0.999715
7103,0.000000
2960,0.000000
153,0.000000
999,0.000000
6860,0.000000
7596,0.984847
11324,0.000000
4238,0.000043
10724,1.000000
10543,0.000000
8900,0.000000
11483,1.000000
11060,0.000000
1520,0.000000
10700,0.000000
8967,1.000000
11944,0.988168
327,1.000000
10609,1.000000
10719,0.009944
11730,0.000000
8012,0.000000
3856,0.000000
5738,1.000000
11952,1.000000
1476,0.999999
754,0.000000
1836,0.000000
6882,0.000000
10834,0.000000
2466,0.999999
9146,0.000000
10252,0.000000
9155,1.000000
268,0.000000
3554,1.000000
8945,0.000000
9855,0.000000
5513,1.000000
2726,0.000000
7265,1.000000
12263,1.000000
5432,1.000000
2075,0.000000
11543,0.000000
1556,0.000000
218,0.000000
570,0.000000
5059,0.000000
7861,0.995060
8465,0.000000
944,1.000000
5889,0.000000
7465,1.000000
2898,0.000000
1626,0.000000
5142,0.000000
7737,0.999965
5528,0.999851
4746,0.999979
6933,0.000000
7761,0.000000
9698,0.999680
8795,0.000000
9434,0.000000
11673,1.000000
6538,0.000000
9757,0.000000
5367,1.000000
6832,1.000000
9646,1.000000
8030,0.000000
12227,0.000000
4291,0.000000
4897,0.422188
5782,1.000000
7995,0.000000
10392,0.000000
4974,1.000000
8036,0.000000
10016,0.000000
189,0.000000
2880,0.000000
8660,0.000000
4535,0.951833
8868,0.999994
4087,0.000000
4879,0.712876
12240,0.000000
3976,0.000000
8087,0.000000
7628,0.919298
11353,0.000000
11874,1.000000
267,0.000000
793,0.999998
5346,0.999997
9749,0.999999
5384,0.000000
3868,0.000000
667,1.000000
3693,1.000000
1042,0.996793
5541,0.000000
11371,1.000000
2277,0.000000
5946,1.000000
4045,0.000000
5619,0.999957
3305,0.000000
4348,0.000000
7839,1.000000
11694,0.995445
7164,0.000000
11495,0.000000
9865,0.000000
6855,0.000000
11718,1.000000
2004,1.000000
7651,0.000000
5919,1.000000
7066,0.999996
9476,0.999979
8405,0.000000
4541,1.000000
4048,0.000000
2460,0.000000
2057,1.000000
1367,0.000080
1363,0.000000
8816,1.000000
9465,0.971702
6818,1.000000
1030,0.000000
2851,0.000000
5248,0.000000
1949,1.000000
10830,0.000000
7271,0.999998
1801,1.000000
782,0.000000
6746,0.000000
9560,1.000000
4596,0.999998
2739,1.000000
7470,1.000000
7240,0.000000
2257,0.000000
8422,1.000000
1160,0.000000
3555,0.000000
11783,0.000000
1766,1.000000
12460,0.999998
3815,0.000000
6279,1.000000
3421,1.000000
10215,0.000000
12165,1.000000
7476,0.000000
6401,0.000000
8582,0.000000
11775,1.000000
745,1.000000
5519,1.000000
8729,1.000000
6694,0.000000
9937,0.999241
4863,0.000000
385,0.999999
7298,1.000000
9786,0.998854
12346,0.000000
6467,0.852911
5051,0.000000
7124,0.000000
11381,0.000001
8860,0.998799
774,0.000000
4803,1.000000
7396,0.000000
10927,0.000000
6223,0.933813
5178,0.000000
11517,0.000000
10542,0.992910
8578,0.784406
10499,1.000000
5993,1.000000
1835,0.000000
8988,0.000000
12209,0.000000
2522,0.000000
6877,0.000000
7049,0.000000
892,0.350455
10409,1.000000
1983,1.000000
1385,0.999999
2761,0.806142
4931,1.000000
9856,0.000000
540,0.999984
5044,0.000000
3211,0.000000
10017,0.000000
10233,1.000000
2356,0.000000
10404,0.000000
12011,1.000000
5449,1.000000
10592,0.000000
10601,0.000004
12100,0.000000
12163,1.000000
7035,0.997070
11939,0.000000
4089,0.999999
6228,0.000000
4166,1.000000
8009,0.000000
8137,0.000000
5466,0.000000
8840,0.000000
5533,0.000000
10353,0.000000
8402,0.000000
6791,1.000000
1422,0.000000
5282,0.000000
1465,0.000000
7438,0.000000
910,0.000000
4120,0.000000
7145,0.000000
5730,1.000000
10384,0.999999
2361,0.000000
185,0.000000
1298,0.000000
6574,0.993489
3896,0.054274
3817,0.633246
2254,0.679294
9163,0.000000
10825,1.000000
11496,1.000000
9352,0.000000
433,0.999999
11911,0.000000
5247,0.000000
7310,0.000000
5739,1.000000
9628,0.000000
386,0.000000
3594,0.000000
9755,0.000000
6715,0.999999
5491,1.000000
9344,1.000000
3363,1.000000
6509,0.000000
4732,0.998225
6654,0.999996
6163,0.999248
10769,1.000000
3107,0.000000
2647,0.000000
6153,0.000000
9569,0.936115
8934,0.000000
12158,0.999023
1180,1.000000
8213,0.999917
7632,0.000000
5990,0.999985
6626,0.000000
140,0.000000
5588,1.000000
9437,1.000000
1764,1.000000
6947,0.412533
7986,0.999810
3228,0.000000
5378,0.005484
8225,0.000000
5075,0.000000
4925,0.000000
1636,0.000000
10671,0.000000
10897,0.999990
648,0.000000
8069,0.000000
838,0.000000
1824,0.000000
7170,0.000000
3093,0.000000
2795,0.999964
655,0.999953
9780,0.000000
30,0.999983
5010,0.000000
8938,1.000000
8105,0.000000
9882,0.999999
3191,0.000000
6156,0.000000
9170,1.000000
3091,0.000000
2743,1.000000
1313,0.000000
2264,0.000000
11667,0.000000
11118,0.000000
9691,0.000000
11153,0.999995
7445,0.999732
10910,0.000000
11776,1.000000
3854,0.000000
11782,1.000000
6740,0.000000
5734,0.000000
2888,0.000000
10267,0.000000
8577,0.000000
376,0.000000
4714,0.000001
7123,1.000000
6779,0.000000
1992,0.000000
2859,0.000000
6323,1.000000
10906,0.000000
1589,0.000000
10914,1.000000
1944,0.000000
7974,0.000000
6567,1.000000
12434,0.994098
8966,0.999997
5232,1.000000
10170,0.000000
4434,0.999992
6841,0.000000
11100,1.000000
8790,0.000000
10877,0.000000
5944,1.000000
460,0.886501
3386,0.000000
6057,0.000000
10794,0.999914
11822,1.000000
8922,0.000000
7943,0.000000
6810,0.000000
7050,0.000000
3680,0.999792
8409,0.000000
4557,0.000000
959,0.000000
10925,0.999998
11938,1.000000
12003,0.000000
12007,0.000000
5914,0.000000
1591,0.999760
10445,1.000000
9224,1.000000
7659,0.999999
7443,0.997159
4750,0.998935
738,1.000000
10236,0.000000
5654,0.000000
991,0.000000
7772,0.000000
9962,0.000674
9235,0.000000
9726,0.000000
10070,1.000000
10459,0.000000
2973,0.000000
2493,0.000000
7566,0.000000
7499,1.000000
1863,1.000000
2458,0.000000
1985,0.000000
923,1.000000
3790,0.000000
6677,0.000000
59,1.000000
990,0.000000
79,0.999999
5511,0.999894
8748,0.000000
10584,1.000000
5137,0.000000
9079,0.000000
12056,0.960523
4622,1.000000
9458,1.000000
12426,0.000000
6032,0.000000
2311,1.000000
12450,0.000000
11247,1.000000
8199,0.999841
6131,0.000000
3235,1.000000
6522,0.000000
2044,0.000000
4285,0.000000
11622,0.000000
8564,0.999989
7897,0.000000
7840,0.890898
1147,1.000000
11762,0.999011
1050,0.000000
442,0.000000
2531,0.000000
9087,0.000000
4812,0.999874
8815,0.999999
9371,0.000000
7835,0.000000
8601,0.999997
8106,0.000000
1116,0.999999
11880,0.000000
5096,0.999734
7902,1.000000
7405,0.000001
10022,0.999999
6785,0.000000
10842,0.000000
2335,0.000000
9995,0.000000
5086,0.016005
10722,0.000000
5155,0.993179
3570,0.999996
6777,0.000000
2098,1.000000
12356,0.000000
11861,0.999515
11476,0.000000
12253,1.000000
9705,0.000000
9741,0.000000
12396,0.000000
7968,0.000000
9766,0.941694
10331,0.000000
6796,0.000000
8090,0.000000
1773,0.999790
1284,0.999997
6133,0.000000
4536,0.000000
3279,0.957268
7112,0.031936
11412,1.000000
6858,0.999998
1398,0.000000
7848,1.000000
2585,0.000000
4352,1.000000
12180,1.000000
1548,0.000000
4821,1.000000
9481,1.000000
2175,0.999844
8493,0.000000
12123,0.000000
877,0.000000
11676,0.000000
7845,0.999996
8916,0.000000
440,0.999837
11269,1.000000
1666,0.000000
3519,1.000000
5620,1.000000
1069,0.000000
4444,0.000000
11928,0.057135
10818,0.000000
1662,1.000000
11547,0.000000
8804,0.999995
5881,1.000000
7219,1.000000
10096,1.000000
4067,0.999110
10438,0.999999
3049,0.000000
7955,0.000000
2054,1.000000
4854,1.000000
2324,1.000000
8772,1.000000
5483,0.000000
12491,0.005713
3111,0.000000
7748,1.000000
11544,0.000000
4319,1.000000
1660,0.000000
11166,0.000000
1247,0.000000
6394,1.000000
4321,0.794747
2142,0.000000
8258,0.000081
9586,0.000000
3150,0.999440
1942,0.000000
2320,0.999999
7064,0.000000
9377,1.000000
4548,1.000000
10023,0.999771
151,1.000000
3695,0.000000
10881,1.000000
11950,0.000000
6349,1.000000
11792,1.000000
4471,0.999944
8933,1.000000
8573,1.000000
10502,1.000000
7208,0.000000
3141,0.999985
6612,0.000000
2181,0.000000
980,0.999985
1009,1.000000
10924,1.000000
3621,1.000000
11787,0.000000
7393,1.000000
414,0.000000
2195,0.000000
7194,0.000000
1250,1.000000
5958,0.945561
4360,0.999570
11183,0.000000
3766,0.000000
6329,0.000000
3977,0.000000
11569,0.886008
3432,0.999858
6427,0.000000
10078,0.999630
9258,1.000000
11665,1.000000
439,1.000000
3931,0.013480
2023,0.000000
7515,0.000000
5015,1.000000
6976,0.000000
5291,1.000000
108,0.000000
2722,1.000000
7528,0.999992
1477,0.721599
66,0.071561
9243,0.000000
10304,1.000000
8783,0.000000
12274,0.041953
1804,0.000000
3362,0.999994
23,1.000000
1199,0.000000
137,1.000000
7901,1.000000
8139,1.000000
529,0.000000
4968,0.000000
2996,1.000000
5846,0.000000
6354,1.000000
2131,0.000000
147,1.000000
11811,0.000000
12264,1.000000
12378,0.999972
7130,1.000000
2437,1.000000
8874,0.000000
2630,0.000000
6348,0.000003
9035,0.000000
7837,1.000000
3174,0.000000
1530,1.000000
3876,0.000000
3004,0.000000
2886,0.000000
276,1.000000
2127,0.000000
7535,0.000000
150,0.000000
9750,0.000000
4568,0.000000
717,0.000000
5685,0.000000
5562,1.000000
4929,1.000000
8257,0.000000
2632,0.000000
6011,0.000000
3085,0.999994
5233,1.000000
11264,0.000000
10675,0.000000
8827,1.000000
6196,0.000000
2840,0.000000
10855,0.999987
5134,0.000000
9931,1.000000
9181,0.992666
32,0.006766
9300,0.999999
12173,0.000000
5692,1.000000
3156,0.999723
2104,0.999151
900,0.999929
12406,0.000000
5992,1.000000
9728,0.000000
8304,0.965112
950,0.887741
6317,1.000000
4628,1.000000
110,1.000000
4962,1.000000
8895,0.000000
7122,0.000000
2675,0.000000
8896,0.000000
2822,0.998412
9136,1.000000
9143,1.000000
12086,0.999669
1120,0.000000
6633,0.000000
2323,0.000000
1625,0.999999
5298,0.000000
8282,0.000000
12149,1.000000
4521,0.000000
5590,1.000000
10378,0.000000
577,0.000000
115,0.000000
1717,0.999996
8227,1.000000
6803,1.000000
7279,0.999218
7306,0.999987
11785,1.000000
12102,0.000000
9467,0.000000
2217,1.000000
9736,0.000000
12500,0.000000
875,0.000000
9272,1.000000
5026,0.000000
7671,0.997666
10670,0.000000
4251,1.000000
631,0.999985
12366,0.999994
5930,1.000000
9225,0.000000
3246,0.000000
10490,0.998184
1722,1.000000
8400,0.000000
5301,0.999938
692,0.000000
2476,1.000000
1414,1.000000
3704,0.000000
1976,0.000000
8145,1.000000
9522,0.000000
6300,0.000000
1854,0.000000
2302,0.000000
6979,0.000000
7384,0.000000
957,0.999999
1283,0.999996
3059,0.998684
5796,0.996102
8775,1.000000
4340,0.978522
9683,0.000000
8278,0.999999
11029,0.000000
7945,1.000000
4221,0.000000
7597,0.000000
1203,0.999504
8198,0.000000
9947,1.000000
10169,1.000000
2059,0.967699
2034,0.000000
4580,1.000000
5493,0.999997
9231,1.000000
11208,0.999990
2161,0.000000
1698,0.000000
8437,0.000000
3242,0.000000
9848,0.000000
6684,0.000000
8194,1.000000
10476,1.000000
6257,0.998587
10583,0.997940
4824,1.000000
6346,0.000000
6459,0.000000
56,0.979502
7733,0.000000
3321,1.000000
10429,1.000000
6076,0.000000
3070,1.000000
4029,0.000000
3392,0.000000
1453,0.000000
11418,0.000013
9941,1.000000
8420,0.000000
6593,0.999997
7044,0.000000
4820,1.000000
8973,0.999925
4073,0.999999
11623,1.000000
1231,0.000000
11637,0.000000
3561,0.000000
7524,1.000000
3567,0.999995
1125,0.000000
11965,0.000000
4730,0.999999
8905,0.000000
10789,0.000000
3446,0.999994
8913,0.999996
2008,1.000000
10652,0.000000
1995,0.000000
3343,0.000000
4841,0.000000
11712,0.000000
12307,0.999999
4583,0.000000
4476,0.000000
5312,0.000000
6880,0.000000
4693,0.999997
11005,0.999866
8204,0.000000
887,1.000000
9263,0.999999
12324,0.000000
10805,0.000000
4265,0.912021
7654,1.000000
7467,0.999997
2698,0.000000
3925,1.000000
6,0.000000
627,0.000000
5640,0.999948
9709,0.000000
6322,0.268690
5401,0.000000
8134,0.996364
3735,0.000011
3144,0.000000
10010,1.000000
8220,0.000000
4508,0.000000
11954,1.000000
2539,1.000000
11934,0.983842
29,0.000000
1004,1.000000
9140,1.000000
12035,0.999950
7849,1.000000
6350,0.000000
6240,0.000000
9024,0.000000
9337,0.000000
4473,1.000000
4479,0.000000
2011,0.999965
11405,0.000000
6767,0.998585
3709,0.000000
7314,0.999994
12124,0.000000
180,0.000000
8124,0.000000
7174,0.000000
2033,1.000000
8061,0.999985
7322,0.000000
12287,1.000000
5747,0.999924
7758,0.999977
8366,0.000000
8509,0.240922
2603,0.000000
1032,1.000000
5706,1.000000
5916,0.999999
464,0.000000
12025,0.000000
35,0.000000
5899,0.000000
7817,1.000000
8283,1.000000
10083,0.000000
1198,0.000000
249,0.000000
9664,0.995423
11585,1.000000
2480,0.000000
2581,0.999985
351,0.000000
1614,0.000000
11149,1.000000
2349,0.000000
706,1.000000
10261,1.000000
8462,0.000000
8428,0.000000
1675,0.000000
777,1.000000
1376,1.000000
4621,0.000000
10783,0.000000
7555,1.000000
6146,0.000000
11956,0.988513
1823,0.000000
10383,0.000000
8965,1.000000
74,1.000000
6365,1.000000
6977,0.000000
230,0.000000
11471,0.000000
6624,0.000000
6534,0.000000
7095,0.000000
6903,0.000000
4796,0.000000
3449,0.000000
12478,0.009155
2853,0.000000
1265,0.000000
12423,0.000000
6881,0.000000
8894,0.000000
10301,0.000000
4612,0.000000
5726,0.000000
11919,0.000000
3182,1.000000
1551,0.000000
11310,1.000000
3749,0.999986
6381,0.000000
7950,0.000000
10857,1.000000
10190,1.000000
7009,0.000000
11382,0.999008
325,0.999927
6098,0.000000
2829,1.000000
2462,0.999993
3613,0.998911
7201,0.000000
10497,1.000000
8881,1.000000
12331,0.000000
7063,0.000000
7941,0.658529
6429,1.000000
4542,0.000000
10240,0.000000
3278,0.000000
3118,0.000000
2762,0.000000
11012,0.848939
9778,1.000000
3676,1.000000
9257,0.000000
11728,0.000000
5032,0.000000
2214,1.000000
1225,0.000000
9410,1.000000
10203,1.000000
7118,0.000000
3342,0.000000
10113,1.000000
3113,0.000000
448,0.000000
6145,0.000000
2319,1.000000
9853,0.000000
7336,1.000000
219,1.000000
904,1.000000
12001,0.999994
10528,0.000000
2088,0.000000
1948,1.000000
3840,0.000000
3271,0.000000
11763,0.998868
6666,0.000000
472,1.000000
5100,0.999999
2365,1.000000
7990,1.000000
12075,1.000000
5261,0.000000
1558,0.000000
6361,1.000000
6054,0.000000
3946,1.000000
10377,0.000000
6100,0.000000
1416,0.000000
2366,1.000000
12358,0.000000
2563,0.000000
7977,1.000000
2496,0.000000
4481,0.000000
10533,0.000000
5828,1.000000
4579,0.000000
2390,0.000000
8739,0.024207
469,1.000000
4522,0.000000
2171,0.997492
3668,0.000000
8791,0.002840
3427,1.000000
9092,0.938326
5598,0.000000
11244,1.000000
974,1.000000
5132,0.000000
10232,1.000000
7184,0.000000
6324,0.000000
4906,0.000000
1702,1.000000
5936,0.999994
5901,1.000000
9789,0.999999
1294,0.999928
7498,0.000000
7227,0.000000
3989,0.993869
11079,0.999999
12179,1.000000
102,1.000000
2818,0.000000
352,1.000000
2576,0.000000
11949,0.000000
792,1.000000
5176,1.000000
9785,1.000000
11881,0.000369
4652,0.999517
6440,0.000000
3132,0.000000
4472,0.999996
11362,0.000000
4914,0.000000
1156,0.000000
10826,1.000000
1418,0.000000
8842,1.000000
10359,0.316788
5596,0.531627
2037,0.000000
6906,1.000000
5177,1.000000
237,0.000000
6830,0.000000
95,1.000000
4772,1.000000
11648,1.000000
863,1.000000
4493,0.000000
3021,1.000000
1296,0.000000
1566,0.000000
2212,0.999996
10161,0.000000
4127,0.000000
8688,1.000000
10712,1.000000
4323,0.000000
591,1.000000
1569,0.999808
7932,1.000000
6197,0.000000
539,0.000000
1789,1.000000
8805,0.000000
6981,0.000000
5950,0.000000
9840,1.000000
8504,0.000000
2683,1.000000
3222,0.999999
948,0.000000
7604,0.000000
7583,0.000000
2980,0.000000
4465,0.999908
283,0.000000
10177,0.999972
8948,1.000000
7665,0.999936
9822,0.999999
9266,0.999894
4885,0.000001
6827,0.999770
7015,0.000000
1082,1.000000
11146,0.999999
8419,0.994968
5688,1.000000
8492,0.000000
5515,1.000000
5058,0.000000
7753,0.000000
12184,0.999999
7873,1.000000
4257,0.999977
6017,0.999836
10987,0.000000
6547,0.000000
5124,0.000000
3665,0.000000
8655,0.000000
9406,0.000000
9763,0.000000
10103,0.000000
6913,0.000000
10552,0.000000
1016,0.000000
9316,1.000000
6093,1.000000
4533,0.000000
2994,0.000000
2561,1.000000
9285,1.000000
1174,1.000000
5758,0.000000
12387,0.000000
2799,0.000000
6214,1.000000
11334,1.000000
9850,0.999995
12028,1.000000
8407,0.999970
3891,1.000000
6946,0.000000
3180,0.000000
10709,1.000000
1718,0.000000
10960,0.000000
9984,0.999999
3686,0.000000
1374,0.000000
7254,0.746869
2121,0.994146
10701,0.999886
1755,0.999998
630,1.000000
11566,0.000000
5061,0.877184
10221,1.000000
10422,0.001071
867,0.000000
2352,0.000000
5159,1.000000
3007,1.000000
4896,0.000000
9682,0.000000
1070,1.000000
6828,0.774138
9520,1.000000
9363,0.000000
8565,0.999993
5295,0.000000
10176,1.000000
11363,1.000000
7908,0.000008
8826,0.000000
10269,0.999422
6347,0.000001
3416,0.999855
3652,0.000000
11373,0.000000
2370,0.000000
12438,0.999798
2509,1.000000
2625,0.000000
1747,0.000000
25,0.000000
5374,0.000000
8175,0.000000
2641,0.997648
886,0.000000
8013,0.000001
9507,0.000000
2498,0.999870
3481,0.054025
11212,0.999922
7617,0.000000
7074,1.000000
12052,1.000000
5317,0.999742
6461,0.999932
8556,1.000000
10391,0.000001
2623,0.000000
2255,1.000000
8995,0.495723
3387,0.000000
871,1.000000
8203,0.000000
11798,0.000000
1025,0.000000
3684,0.000000
8538,0.000000
306,0.999712
1445,1.000000
3667,0.000000
10969,0.000000
1179,0.999999
3430,0.981726
387,0.000000
1967,0.000000
10575,0.000000
3787,1.000000
9940,0.999956
6856,1.000000
3415,0.000000
11175,1.000000
6024,0.000000
11619,0.000000
2704,1.000000
11612,0.000000
6204,0.000000
8983,0.827117
6311,0.000000
487,0.000000
8737,0.000000
1122,1.000000
3220,0.000000
3164,0.000000
356,0.999923
6031,0.000000
5786,0.000000
11304,1.000000
2371,0.000000
10970,0.000000
603,0.000000
206,0.000000
9192,0.000000
4559,0.999979
3575,0.000000
10637,0.000000
1187,0.000000
2080,0.967297
8477,0.000000
8293,0.000000
1502,0.000000
7880,1.000000
11084,0.981318
1288,0.000000
4366,0.000000
4249,0.000000
8918,0.999975
6923,1.000000
39,0.999996
7305,1.000000
8190,0.998371
9531,0.999999
4537,0.999999
1047,0.000000
1997,1.000000
9240,0.000000
11537,0.000011
8435,0.000000
7773,0.000000
10901,0.000000
2681,0.000000
4132,0.999762
4102,1.000000
1670,0.000000
12103,0.000000
8568,0.000002
1888,1.000000
665,0.000000
9319,0.999994
9945,0.000000
6723,0.000000
3648,0.999994
5863,0.000000
11671,1.000000
6713,0.000000
7885,1.000000
4326,0.000000
10824,0.000000
9364,0.001695
12050,0.000000
7361,0.999998
5143,1.000000
8984,0.000000
11420,0.362260
10651,0.998104
4566,1.000000
3109,0.610693
6034,0.000000
5731,0.000000
4460,0.000000
6502,1.000000
4813,0.000000
6081,0.000000
2108,0.000000
4280,0.000000
6848,0.000000
9291,1.000000
12354,0.999995
1412,0.000000
9463,0.000000
11521,0.999999
6635,0.999999
3995,0.000000
11860,0.000000
7899,0.000000
7793,0.000000
4223,1.000000
586,0.000000
2740,0.980201
10872,1.000000
3270,0.000000
10526,0.695634
4201,0.000000
10874,0.000000
827,0.000000
4096,0.000000
800,1.000000
8735,0.000000
11211,0.000059
4643,1.000000
7203,0.000000
604,0.000000
6681,0.000000
1822,0.000000
526,0.000000
10912,1.000000
11117,0.999999
9091,0.000000
6173,0.000000
2003,0.000000
2783,0.000000
4172,0.000000
10285,1.000000
11348,0.362913
9323,1.000000
2873,0.000000
2126,1.000000
9526,1.000000
12390,0.000000
8657,0.000000
2869,0.000000
2717,1.000000
7444,0.000000
5594,0.999998
9289,1.000000
3412,0.999975
8758,1.000000
12451,0.000000
1177,0.000000
8398,1.000000
6838,0.000000
2948,1.000000
10174,0.000000
4398,0.000000
5117,0.999969
1437,1.000000
9139,0.999998
5724,0.000000
7870,0.000000
9867,1.000000
6863,0.000000
10220,1.000000
5616,0.000000
5115,0.000000
928,0.000000
2894,0.006344
2488,0.000000
1594,1.000000
1794,1.000000
11926,1.000000
7251,0.999806
10008,0.000000
10633,1.000000
11018,0.000000
1735,0.000000
2036,0.000000
3417,0.999995
12328,0.999999
10298,1.000000
3248,0.999994
1212,0.000000
9660,1.000000
11687,0.000000
10696,1.000000
2789,0.999992
1700,0.000000
3428,0.000000
11320,0.999896
12222,1.000000
427,0.001011
223,1.000000
7142,0.999968
9982,1.000000
7276,0.000000
787,0.000000
6921,0.000000
3186,0.000000
3239,1.000000
10929,0.999995
2351,1.000000
2281,0.999975
10452,0.000000
1333,0.999995
2610,0.000000
8644,0.000000
2339,0.984692
7199,0.000000
7826,1.000000
1701,0.999999
6652,1.000000
5181,0.000000
11979,1.000000
3702,0.000000
11141,1.000000
4554,1.000000
5744,0.000000
11826,0.000000
3991,0.000000
5912,0.000000
9870,0.000000
11929,0.999998
2416,1.000000
7077,1.000000
12197,0.000000
5140,0.000000
7882,0.000000
1915,0.999927
10264,0.000000
316,0.000000
7548,1.000000
3433,0.999999
8785,0.000000
5152,0.000000
10291,0.991919
5684,0.999957
9649,0.996931
11602,0.991264
4445,0.000000
9025,0.007682
7666,1.000000
5809,1.000000
8912,0.000000
1148,0.000000
1402,0.999978
9256,0.000000
4651,0.848543
345,0.000000
9725,0.000000
2225,0.000000
143,1.000000
11281,1.000000
7196,0.000000
4610,0.000000
10599,1.000000
4870,1.000000
4598,1.000000
11836,1.000000
8939,1.000000
5272,0.000000
4030,0.000000
5968,0.998164
10577,0.000000
2971,1.000000
2659,0.983962
11127,0.000000
9422,0.000000
5851,0.000000
8978,0.000000
4104,0.999928
6357,0.000000
3801,1.000000
467,1.000000
1373,1.000000
8496,0.999920
9559,0.999993
6867,0.000000
9215,0.000000
1758,0.999998
7468,1.000000
3713,1.000000
6775,0.999992
11591,0.000000
3450,0.000000
5211,0.000000
2291,0.999999
1682,1.000000
9459,0.000000
11235,0.999628
6813,1.000000
807,1.000000
6780,0.000000
4571,0.137094
349,0.000000
8480,0.000000
166,0.000000
3541,0.000000
8284,0.000000
11370,0.999940
1211,1.000000
6540,0.998247
7953,0.000000
5509,1.000000
8742,0.000000
2020,0.000000
7268,0.000000
9203,0.000000
880,0.000000
6840,1.000000
554,0.000000
2544,0.932981
7324,0.000000
8889,0.999991
2051,0.000000
11617,1.000000
10816,0.000000
10815,0.001198
10907,1.000000
2866,0.000000
936,0.000000
7805,0.000000
4902,0.999998
311,0.000000
6452,0.000000
9761,0.000000
1708,0.064813
9583,0.999656
4227,0.000000
293,0.999475
8091,1.000000
10085,0.999820
6505,0.000000
11417,1.000000
8050,0.999986
4322,1.000000
7025,0.000000
286,1.000000
7228,0.999995
1146,0.999910
3185,0.000000
8351,0.000000
6234,0.000000
10195,1.000000
1100,1.000000
8267,0.018470
7824,0.000000
4747,0.530053
399,1.000000
8431,0.000000
466,1.000000
11425,0.999175
5078,0.994009
8263,0.999997
10487,1.000000
12229,0.999225
852,0.000000
9245,0.205540
9596,0.000104
3601,1.000000
9737,0.000000
10218,0.000000
10227,0.000000
3388,0.000000
4575,0.999561
3008,0.000000
8954,0.000000
1518,0.000000
2028,0.000000
4431,0.000000
9957,0.000000
12353,0.000000
2382,0.000000
6380,0.000000
5392,0.000000
8126,0.999992
10137,0.000000
9415,0.028001
10991,0.000000
1819,0.006528
8206,0.000000
4418,0.000000
4211,0.000000
12369,1.000000
9922,0.000000
5039,0.000000
8264,0.560553
4301,0.000000
6091,0.999480
1105,0.421348
3400,1.000000
9022,1.000000
946,1.000000
9188,1.000000
1602,0.984890
12433,0.999997
3576,0.000000
7419,0.000000
5767,0.000000
9018,1.000000
11592,0.000000
5964,0.000000
10532,0.000000
5344,1.000000
3347,0.000000
2997,0.000000
2116,0.000000
1960,0.000000
11940,0.999993
2666,0.000000
4179,0.000024
3475,0.000000
6059,0.000000
5910,0.000000
3605,0.000000
1725,1.000000
6587,0.000000
7062,0.000000
3671,0.000000
2459,1.000000
7132,0.000000
6576,0.000000
2568,1.000000
1643,1.000000
7669,1.000000
11981,0.000000
2633,0.000000
4266,0.000000
9793,0.000000
4625,0.000000
2163,1.000000
9427,1.000000
7714,0.000000
1736,0.000000
2669,0.000000
10983,1.000000
4847,0.999492
4881,0.000000
9238,1.000000
4689,0.000963
12283,0.000000
8122,1.000000
8401,0.000000
3179,0.000000
4475,0.000000
7529,1.000000
10646,1.000000
1461,0.000000
5000,1.000000
7069,1.000000
798,0.999996
1926,0.000000
8237,0.000000
6083,0.000000
5349,0.999951
6035,0.000000
4589,0.000000
11723,1.000000
1107,0.000000
7508,0.000000
11584,0.991104
5071,1.000000
8518,0.972037
5505,1.000000
5838,0.000000
397,1.000000
9214,0.999884
1546,0.999861
10210,0.000000
10060,1.000000
3990,1.000000
747,1.000000
2250,0.993805
4778,0.999650
1834,0.000000
7745,0.027720
141,0.000000
8179,0.000000
10612,0.002764
7299,0.000000
2435,0.000000
10698,0.000000
5386,0.000000
11460,0.000000
7504,0.999279
9796,0.000000
8399,1.000000
9097,0.000000
760,0.999962
11583,0.000000
6041,0.999998
11654,1.000000
8765,0.000000
6272,0.000000
9621,0.000000
8169,1.000000
501,0.001353
776,0.000000
5850,0.000000
1907,0.000000
234,0.000000
9177,0.000283
1772,0.000000
12429,0.000707
9129,1.000000
6239,1.000000
9003,0.889090
7407,1.000000
8857,0.999897
7059,1.000000
4020,0.000000
3207,0.000000
790,1.000000
10255,1.000000
2143,1.000000
4706,0.000000
4051,0.000000
5477,0.000000
6407,0.000000
12023,0.901273
7171,0.000000
9061,0.999989
7661,0.000000
9833,0.999960
10214,1.000000
7731,0.000000
5035,1.000000
9638,0.000000
7914,0.491407
10106,0.000000
7172,0.000000
9742,0.999993
9860,0.000000
6742,0.993752
8849,0.000000
8970,0.999772
7540,0.000000
11633,0.000000
3682,1.000000
10971,0.000000
11489,0.000000
10107,0.000000
491,0.999260
10595,1.000000
7992,0.000000
2085,0.000146
1380,0.000000
7341,1.000000
6511,1.000000
3739,0.979583
3320,0.000000
9953,0.000000
5818,0.000000
7149,0.013615
4638,0.000000
3881,0.000000
10149,0.000000
7053,1.000000
11110,0.000000
3099,1.000000
11778,1.000000
12448,1.000000
7688,0.000000
4350,0.999981
1820,0.000000
9659,1.000000
11484,0.000000
1015,0.000000
10938,0.000000
6478,1.000000
6213,0.000000
4936,0.000000
10804,1.000000
8232,0.000000
4869,0.000000
8475,0.000000
11765,1.000000
1816,0.999894
116,0.000000
7982,0.999261
10222,0.999992
